SBU,Domain,Sub-Portfolio,App Phase,Application_UUID,Application,UUID
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,CLAIM CONSOLIDATED DATA SERVICES_DFC27573-B8A2-477D-A42D-4FE71CEE971D,CLAIM CONSOLIDATED DATA SERVICES,DFC27573-B8A2-477D-A42D-4FE71CEE971D
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,CLAIMS ANALYTICS_257828C1-4795-4C66-81DA-7EBCA106CE1B,CLAIMS ANALYTICS,257828C1-4795-4C66-81DA-7EBCA106CE1B
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,Claims Loss Operational Reporting_4A90FD07-3862-45A3-A8FB-6A066B114E59,Claims Loss Operational Reporting,4A90FD07-3862-45A3-A8FB-6A066B114E59
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - ADW PAL Financials_D90C1FEE-14A8-450D-9739-3342B776A742,GRS - ADW PAL Financials,D90C1FEE-14A8-450D-9739-3342B776A742
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - Agency Brokerage Central Data Store_076368D6-F22E-4250-8BC3-57F2EC0B01CC,GRS - Agency Brokerage Central Data Store,076368D6-F22E-4250-8BC3-57F2EC0B01CC
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - Innovations Reportmart_6A35E00E-3A2F-4F2F-B0C6-7156377C05A0,GRS - Innovations Reportmart,6A35E00E-3A2F-4F2F-B0C6-7156377C05A0
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - NAS ADW_7445E845-2B64-4FFC-B419-6282F20A969A,GRS - NAS ADW,7445E845-2B64-4FFC-B419-6282F20A969A
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - Salesforce Central Data Store_9C4F1D78-79D8-49FD-AEF0-FC9A98596AB5,GRS - Salesforce Central Data Store,9C4F1D78-79D8-49FD-AEF0-FC9A98596AB5
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS - Submission Central Store_C74A6DAA-BFD2-4AD6-9FB9-8BBDE7628FA7,GRS - Submission Central Store,C74A6DAA-BFD2-4AD6-9FB9-8BBDE7628FA7
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS ADW BLCC_47F50B47-BE41-4CB5-AD57-199DCA2F1D85,GRS ADW BLCC,47F50B47-BE41-4CB5-AD57-199DCA2F1D85
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Developing,GRS ADW Claims Digital Content Management (CDCM)_84C5A09F-2B67-4D8F-A173-9C169C276739,GRS ADW Claims Digital Content Management (CDCM),84C5A09F-2B67-4D8F-A173-9C169C276739
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS ADW CVO_DD62CFB9-D99D-4454-A941-5BEF99C841C8,GRS ADW CVO,DD62CFB9-D99D-4454-A941-5BEF99C841C8
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS ADW GCC_55A4FC0B-B53D-4AB4-BE0D-12031B47C4A3,GRS ADW GCC,55A4FC0B-B53D-4AB4-BE0D-12031B47C4A3
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS ADW RCS_7D0DF86F-DCBE-45D0-98CC-F3E77300FA2B,GRS ADW RCS,7D0DF86F-DCBE-45D0-98CC-F3E77300FA2B
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS Broker Operational Performance Dashboard_E99FA9E5-5A9F-4D8D-8101-CFE57315F19E,GRS Broker Operational Performance Dashboard,E99FA9E5-5A9F-4D8D-8101-CFE57315F19E
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Developing,GRS Client Profitability (CPUC) Reportmart_343F5E26-2094-4C59-ACC2-A83BEF889617,GRS Client Profitability (CPUC) Reportmart,343F5E26-2094-4C59-ACC2-A83BEF889617
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS Distribution and Analytics Reportmart_FA879011-09E3-43BB-A434-5C49721B5C53,GRS Distribution and Analytics Reportmart,FA879011-09E3-43BB-A434-5C49721B5C53
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS DSA REPORTING_4C5974F2-DAE6-400A-9093-206A685028B9,GRS DSA REPORTING,4C5974F2-DAE6-400A-9093-206A685028B9
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Developing,GRS Property CAT (PCAT) modeling_078D6F0C-6409-4C0D-89F7-D58F8E7FE708,GRS Property CAT (PCAT) modeling,078D6F0C-6409-4C0D-89F7-D58F8E7FE708
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,GRS WC Fed Loss History Service_077556D2-75AB-46F0-B57C-12AFE7129570,GRS WC Fed Loss History Service,077556D2-75AB-46F0-B57C-12AFE7129570
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,IWE ExPRS Workload Reporting_DDFFBE48-9AEF-498C-862C-0D0C588C4D6D,IWE ExPRS Workload Reporting,DDFFBE48-9AEF-498C-862C-0D0C588C4D6D
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,IWE LDW Published Reporting_9FECF847-E34D-4203-891E-12CAAC92F16E,IWE LDW Published Reporting,9FECF847-E34D-4203-891E-12CAAC92F16E
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,IWE PAL Published Reporting_5549ABBB-249C-450E-B4E1-043F380608F9,IWE PAL Published Reporting,5549ABBB-249C-450E-B4E1-043F380608F9
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,LDW_031A6B78-896C-454B-800C-0A7AEF256E8C,LDW,031A6B78-896C-454B-800C-0A7AEF256E8C
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,Liberty Networks Cognos Reporting_881B0301-AC43-4EA7-813E-F257C6E5CAC9,Liberty Networks Cognos Reporting,881B0301-AC43-4EA7-813E-F257C6E5CAC9
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,LNW-Loss Reports_E5AE0415-3BE2-4092-97DD-D8A5731AE320,LNW-Loss Reports,E5AE0415-3BE2-4092-97DD-D8A5731AE320
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,Loss Ratio Reporting_328163A7-476C-4E15-99CF-713C7EBD7D9F,Loss Ratio Reporting,328163A7-476C-4E15-99CF-713C7EBD7D9F
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,MARKETING AE_F40E7A06-DF72-4CE0-AFF2-9490510E4A4C,MARKETING AE,F40E7A06-DF72-4CE0-AFF2-9490510E4A4C
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,Medicare Reporting_33385A4A-6A95-4956-A1F5-D5001E5C646B,Medicare Reporting,33385A4A-6A95-4956-A1F5-D5001E5C646B
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,PAL Loss Reporting_3FF5C485-4FA1-4438-94E7-C5EE09055C5B,PAL Loss Reporting,3FF5C485-4FA1-4438-94E7-C5EE09055C5B
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Claims Distribution Data Solutions,Supporting,WC Claim Scoring_E78F6DAF-403F-4DF8-A30F-47BCD5BE96F2,WC Claim Scoring,E78F6DAF-403F-4DF8-A30F-47BCD5BE96F2
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS - Cloud Teradata Replication_E52EB6E4-9DF0-4C59-82DC-439BBE6DEDED,GRS - Cloud Teradata Replication,E52EB6E4-9DF0-4C59-82DC-439BBE6DEDED
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS Attunity Replicate_2DB5E7C1-CEF0-4EAF-97BB-B9A3A588D7E0,GRS Attunity Replicate,2DB5E7C1-CEF0-4EAF-97BB-B9A3A588D7E0
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS Contract Data Warehouse_5C914FCB-61F7-474D-AE86-A20AE6C19C43,GRS Contract Data Warehouse,5C914FCB-61F7-474D-AE86-A20AE6C19C43
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS Data Tech - BI_57F0AAEB-A498-4B57-BCAB-E9AA751B5CE2,GRS Data Tech - BI,57F0AAEB-A498-4B57-BCAB-E9AA751B5CE2
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS GeniusReplication_243974E9-855E-4D99-B580-27BEA5341D97,GRS GeniusReplication,243974E9-855E-4D99-B580-27BEA5341D97
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,GRS ODS_A923B635-66BB-42DC-AD20-22FA1366F11C,GRS ODS,A923B635-66BB-42DC-AD20-22FA1366F11C
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,PADB_2F59B814-1519-479D-86EE-4FFED779FC59,PADB,2F59B814-1519-479D-86EE-4FFED779FC59
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - NA Data Solutions,Supporting,SAF REX Risk Experience_5D719D72-F2BC-429F-A9A0-101153FA0B8A,SAF REX Risk Experience,5D719D72-F2BC-429F-A9A0-101153FA0B8A
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Surety Data Solutions,Developing,GRS Surety Actuarial Data Mart_617D05A5-34BD-4D02-A223-1837D68DACA6,GRS Surety Actuarial Data Mart,617D05A5-34BD-4D02-A223-1837D68DACA6
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Surety Data Solutions,Supporting,GRS Surety BI EDW (Cloud)_87DD264B-086F-4FEB-9F06-C4B42B4E2B66,GRS Surety BI EDW (Cloud),87DD264B-086F-4FEB-9F06-C4B42B4E2B66
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions Engineering/GRS - Surety Data Solutions,Developing,GRS Surety Regulatory Reporting_81386C44-2DE9-439E-AA7D-F236FE6B20B7,GRS Surety Regulatory Reporting,81386C44-2DE9-439E-AA7D-F236FE6B20B7
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW BILLING_A773DCF1-D2C7-4D7F-91C7-6547AEADCB48,ADW BILLING,A773DCF1-D2C7-4D7F-91C7-6547AEADCB48
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW CONTACTS_995B01A3-B3E8-4E0E-94FC-6BDAB1585E34,ADW CONTACTS,995B01A3-B3E8-4E0E-94FC-6BDAB1585E34
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW CUSTOMER CONTRACT_E5A9AC0F-3D54-4D5B-9B74-5B779AEEF685,ADW CUSTOMER CONTRACT,E5A9AC0F-3D54-4D5B-9B74-5B779AEEF685
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW HR_2557CD81-2D03-409C-9460-E7F2E3E8B4DF,ADW HR,2557CD81-2D03-409C-9460-E7F2E3E8B4DF
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW LOCATION_A1C0F148-8664-4D8F-9474-88B305990EA7,ADW LOCATION,A1C0F148-8664-4D8F-9474-88B305990EA7
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW PREMIUM_1DB29477-DD22-40FE-8DF0-F8917B0B1925,ADW PREMIUM,1DB29477-DD22-40FE-8DF0-F8917B0B1925
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW PRODUCER_0AB3FAF4-37B1-4943-9A4B-BFF7103E34E0,ADW PRODUCER,0AB3FAF4-37B1-4943-9A4B-BFF7103E34E0
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ADW REFERENCE_11EFA48A-BF93-4E2B-AC06-5835B92A36DD,ADW REFERENCE,11EFA48A-BF93-4E2B-AC06-5835B92A36DD
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,CI - BUYER ACCOUNT ODS/CCO_5CD1FBEB-81B8-4DAB-A6D3-133E88339DEB,CI - BUYER ACCOUNT ODS/CCO,5CD1FBEB-81B8-4DAB-A6D3-133E88339DEB
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,CI - CENTRALIZED REFERENCE DATA SERVICE_59E5C13E-2E4F-49B6-A426-13F2588915E6,CI - CENTRALIZED REFERENCE DATA SERVICE,59E5C13E-2E4F-49B6-A426-13F2588915E6
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,CLRNC OPMART_612F9742-AE12-4C69-8DE8-F164054087E8,CLRNC OPMART,612F9742-AE12-4C69-8DE8-F164054087E8
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Commercial Insurance Metric Reporting (CIMR)_6F44BC7D-6827-4AAB-91A9-59D5D9986F1E,Commercial Insurance Metric Reporting (CIMR),6F44BC7D-6827-4AAB-91A9-59D5D9986F1E
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Common Service Layer_1899753A-B0FB-4EEE-A777-DBBB45C1F255,Common Service Layer,1899753A-B0FB-4EEE-A777-DBBB45C1F255
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,EXMAN - AE_585ECFBE-B948-42B6-A362-28D292A2C3C0,EXMAN - AE,585ECFBE-B948-42B6-A362-28D292A2C3C0
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,EXMAN OPMART_7A0009CD-6054-42BA-BC06-B57F6470CEA4,EXMAN OPMART,7A0009CD-6054-42BA-BC06-B57F6470CEA4
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,ExMAN Reporting_143F8BD4-5274-4AA8-8043-FC62C7871015,ExMAN Reporting,143F8BD4-5274-4AA8-8043-FC62C7871015
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS - iUW Dashboard Reporting_5902524E-46AB-4C1C-8FAC-0F27F108DB95,GRS - iUW Dashboard Reporting,5902524E-46AB-4C1C-8FAC-0F27F108DB95
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS - NI Submissions_26CC45FF-8911-42C4-8B90-10ECE9AE849D,GRS - NI Submissions,26CC45FF-8911-42C4-8B90-10ECE9AE849D
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS - North America Operational Reporting_259B4691-18E0-4582-BF3A-A7BC7E9104E8,GRS - North America Operational Reporting,259B4691-18E0-4582-BF3A-A7BC7E9104E8
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Broker Appetite_DE88F58C-C266-4BC2-A76A-5546E9B837E4,GRS Broker Appetite,DE88F58C-C266-4BC2-A76A-5546E9B837E4
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Developing,GRS Company Search_F6415897-1613-4D71-ABEF-630B04DD60DF,GRS Company Search,F6415897-1613-4D71-ABEF-630B04DD60DF
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Contract Event Notification Service_83AA27FA-7F2D-4FD5-B124-CDB13238A497,GRS Contract Event Notification Service,83AA27FA-7F2D-4FD5-B124-CDB13238A497
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS ESG Dashboard_B6AD40B1-7151-4C36-97B1-77FB0A78E645,GRS ESG Dashboard,B6AD40B1-7151-4C36-97B1-77FB0A78E645
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS MPG Form Submission_2F5A0206-E272-406F-9288-C31F56F081E0,GRS MPG Form Submission,2F5A0206-E272-406F-9288-C31F56F081E0
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Reference Data Provisioning_84A16A86-0022-459F-A553-FAE2FA55B485,GRS Reference Data Provisioning,84A16A86-0022-459F-A553-FAE2FA55B485
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Regulatory Reporting Workbench_8A3F1CE8-2A0B-4326-9D81-401FB1C19468,GRS Regulatory Reporting Workbench,8A3F1CE8-2A0B-4326-9D81-401FB1C19468
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Submission Intelligence Tool_0BE20F36-633A-4396-83CA-8F12F55663C6,GRS Submission Intelligence Tool,0BE20F36-633A-4396-83CA-8F12F55663C6
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS Underwriting Quality Assurance_651F4528-5E5D-4FA0-B9B5-8393B52DA268,GRS Underwriting Quality Assurance,651F4528-5E5D-4FA0-B9B5-8393B52DA268
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS UP POCs and Libs_DAEC6EA9-81AC-4DDD-9FE1-DCCE02647207,GRS UP POCs and Libs,DAEC6EA9-81AC-4DDD-9FE1-DCCE02647207
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,GRS USP UI Analytics_94B26BD0-1C43-4FA0-BC3B-E4353AC2D0C6,GRS USP UI Analytics,94B26BD0-1C43-4FA0-BC3B-E4353AC2D0C6
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,LCAS REPORTING_0914A209-1507-4957-900D-DC55E2A9158B,LCAS REPORTING,0914A209-1507-4957-900D-DC55E2A9158B
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Middle Market Operational Reporting_B70890FD-3DFE-4A97-A27D-8E9ADEB74AF5,Middle Market Operational Reporting,B70890FD-3DFE-4A97-A27D-8E9ADEB74AF5
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,NI Reporting_4F242D89-2D55-424A-903E-A4CB88D7B0BF,NI Reporting,4F242D89-2D55-424A-903E-A4CB88D7B0BF
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Premium Processing Management_A9241158-512D-40E1-9A17-6471C00D24DF,Premium Processing Management,A9241158-512D-40E1-9A17-6471C00D24DF
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Property/EB Reporting_77629385-4678-4D9A-8E55-B6A6F1A4F7E2,Property/EB Reporting,77629385-4678-4D9A-8E55-B6A6F1A4F7E2
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,QUOTE SCORING (QUOTE SCORING CMPA DATA SOURCING)_30D4DC42-05AA-4DB3-ADF4-4B0BA3561368,QUOTE SCORING (QUOTE SCORING CMPA DATA SOURCING),30D4DC42-05AA-4DB3-ADF4-4B0BA3561368
Global Risk Solutions,GRS - Data and Advanced Analytics,GRS - Business Data Solutions UW and Operations,Supporting,Shared Services_53CF66A9-31B5-4B9F-A1AA-AD6C6A10D785,Shared Services,53CF66A9-31B5-4B9F-A1AA-AD6C6A10D785
Global Risk Solutions,GRS Non-IT Applications,GRS - Claims Business-Owned,Developing,GRS BUS - Claims Data Science Initiatives_1AFBB8AA-4B23-4860-943D-F312A5F63167,GRS BUS - Claims Data Science Initiatives,1AFBB8AA-4B23-4860-943D-F312A5F63167
